Case,gate lenght,Theta,Phi,dt,combination,total time,computing time
case4866,8,1.224598335832355,4.332066830477895,5,"[1, 3, 3, 4, 4, 1, 3, 2]",40,35.59771990776062
case4867,14,2.474168358086209,4.519862314508416,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.740140199661255
case4868,11,1.8084836331959686,2.367540366528223,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",55,33.10963034629822
case4869,9,1.3418517151914418,5.614866444857159,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4]",45,39.37968635559082
case4870,0,0.05991211642060275,3.5970030079845365,5,[],0,0.0019996166229248047
case4871,17,2.6933649463358775,2.6644035142735927,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 2]",85,190.1037187576294
case4872,19,3.1162071779719773,5.6168077164771475,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3]",95,291.3922736644745
case4873,18,2.8855219455575165,4.503071708488539,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,182.72268843650818
case4874,17,2.7138987575750644,6.028248269736993,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1]",85,149.05099844932556
case4875,8,1.3593012060666554,4.8778206042886145,5,"[1, 3, 2, 4, 1, 3, 3, 2]",40,16.978745460510254
case4876,12,1.7665367438283555,4.289144310761943,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",60,105.54498195648193
case4877,1,0.2647069501975282,1.4104031398851244,5,[1],5,0.013003110885620117
case4878,17,2.6583880693083586,5.805929512257176,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 1]",85,251.61431574821472
case4879,1,0.35457938616461465,5.286160889492583,5,[4],5,0.018004655838012695
case4880,18,2.9239386554107822,5.678055480009366,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1, 3, 2]",90,264.2534396648407
case4881,8,1.2523688762204712,3.661290084397313,5,"[4, 1, 3, 2, 4, 1, 0, 2]",40,11.61556077003479
case4882,18,2.8485214267099974,0.9522804233835401,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 3]",90,285.1916153430939
case4883,11,1.8167845956192175,3.6402539229605355,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",55,16.395613193511963
case4884,4,0.710014663249612,3.2465297198375005,5,"[4, 1, 3, 3]",20,1.9644334316253662
case4885,13,1.788710102613812,3.1563262958857212,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1, 3, 4]",65,322.13314723968506
case4886,17,2.693282505885653,3.0529917841864647,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 2]",85,192.32653999328613
case4887,13,2.0066053819917906,2.2329650094476143,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",65,114.18651604652405
case4888,4,0.7093161308581821,4.115324609469411,5,"[4, 1, 2, 2]",20,2.4755449295043945
case4889,6,0.8601433066540549,2.753574552534436,5,"[3, 2, 2, 4, 1, 3]",30,6.8545732498168945
case4890,1,0.3079935110503745,2.7291119020216286,5,[3],5,0.014001607894897461
case4891,12,1.9910155965524055,3.8968293268410554,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,35.33024048805237
case4892,18,2.9623387306331956,0.8451831406808055,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1, 1]",90,194.3279447555542
case4893,14,2.0993153985679114,3.9463278342514356,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,203.05812764167786
case4894,6,1.03774990981345,0.1515332782915056,5,"[4, 1, 3, 2, 2, 4]",30,11.30649185180664
case4895,5,0.8908155269963337,0.4091002170332204,5,"[1, 3, 3, 4, 1]",25,3.458761692047119
case4896,14,1.9866240151891854,4.4840984807246755,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1, 3, 2]",70,253.0063693523407
case4897,9,1.515540760680703,2.341175885828959,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,23.76423692703247
case4898,10,1.458631825945573,1.556069826850601,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 1]",50,75.04118204116821
case4899,8,1.1270237795033733,0.8608446404300968,5,"[2, 4, 4, 1, 3, 2, 4, 3]",40,38.46276354789734
case4900,7,1.1070250396957066,3.9988623152805127,5,"[1, 3, 4, 4, 1, 3, 2]",35,5.522217035293579
case4901,13,1.9405469317083681,2.6907058731175058,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,143.5882978439331
case4902,17,2.9007006087283553,3.2820917818579924,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,111.55300235748291
case4903,15,2.5069893661070854,3.514870888612004,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3]",75,56.8252489566803
case4904,15,2.28608547083194,5.925953835394693,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",75,201.56213116645813
case4905,17,2.804035834669714,2.412531897163218,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,148.7607843875885
case4906,7,1.1284519198930114,2.4107473746160215,5,"[4, 1, 2, 2, 4, 1, 3]",35,6.318400859832764
case4907,18,2.8261146827682664,2.1624606354980944,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 1]",90,318.91817474365234
case4908,8,0.9872423337608179,4.534247217126277,5,"[1, 3, 2, 4, 4, 1, 0, 2]",40,47.94255805015564
case4909,4,0.6599735450307378,1.30949234639407,5,"[2, 4, 4, 1]",20,3.1717000007629395
case4910,6,0.8893943262021753,2.9138345480111103,5,"[3, 2, 2, 4, 1, 3]",30,6.805491209030151
case4911,14,2.105656795731822,1.0884738549820125,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,174.03129148483276
case4912,0,0.0702167158476806,4.148719966087941,5,[],0,0.002000093460083008
case4913,15,2.3054421805483876,2.694735875611214,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,196.88849544525146
case4914,12,2.127117336108027,0.6090484508502324,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",60,38.926578760147095
case4915,19,3.1058829707438806,3.9049688868673744,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,299.84493231773376
case4916,11,1.601269488764081,5.590835282319614,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 4, 4]",55,94.22292160987854
case4917,1,0.23311664267762122,0.6629109228010164,5,[1],5,0.013011932373046875
case4918,7,1.1212352417131712,3.8978183963717807,5,"[1, 3, 4, 4, 1, 3, 2]",35,6.25738000869751
case4919,11,1.7672448112763892,5.811063227968611,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4]",55,99.74049925804138
case4920,16,2.634990400573883,5.063227507708764,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2]",80,103.16810488700867
case4921,2,0.3648314926331691,4.230882053350061,5,"[3, 2]",10,0.09602093696594238
case4922,6,1.161604335599163,5.095212806429892,5,"[2, 4, 1, 3, 2, 4]",30,0.8811852931976318
case4923,17,2.6763800091410084,5.554573417592,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 4, 4]",85,261.20991563796997
case4924,8,1.2569966751985389,2.5821050061908095,5,"[2, 4, 3, 3, 4, 4, 1, 3]",40,36.416032552719116
case4925,11,1.5210404347069986,6.055239945548691,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 4, 4]",55,125.84761190414429
case4926,16,2.529566688749791,0.9181854502090465,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 3]",80,152.43998885154724
case4927,1,0.3407999850246908,1.2381567048448259,5,[1],5,0.013011455535888672
case4928,9,1.554509920912263,2.505342231595935,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,29.719563961029053
case4929,19,3.0547524054778634,0.046380954115678344,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 4]",95,290.4774787425995
case4930,3,0.6779872918907095,2.3497262795026272,5,"[4, 1, 3]",15,0.9182488918304443
case4931,10,1.4236716721229554,1.3934615769501864,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1]",50,64.89585733413696
case4932,13,2.243672484168769,2.153828658198827,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,42.58868193626404
case4933,11,1.6943247881020271,5.927626679080057,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4]",55,96.23322749137878
case4934,0,0.13380546026862972,3.9738107335858817,5,[],0,0.0019922256469726562
case4935,14,2.336624935176839,0.41834859939484853,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,44.2642080783844
case4936,8,1.3636249041214275,2.2197864631992967,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,7.713127374649048
case4937,8,1.4094408908945817,4.102436607437361,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,20.32560086250305
case4938,19,3.0752139051094014,1.6363149268556012,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,335.48130440711975
case4939,2,0.4560866925628492,1.0247218689260356,5,"[4, 1]",10,0.10102248191833496
case4940,15,2.583136668664419,3.20860407815133,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.567845821380615
case4941,5,0.7269584008458693,0.04833379193773613,5,"[1, 3, 3, 4, 4]",25,6.732484579086304
case4942,2,0.3945796132548066,1.0905585320867568,5,"[4, 1]",10,0.09402036666870117
case4943,7,1.1773334411681016,3.2556592642819795,5,"[1, 3, 2, 4, 1, 1, 3]",35,12.829829216003418
case4944,5,0.8779450705017277,0.48157878244552,5,"[1, 3, 3, 4, 1]",25,3.444767713546753
case4945,7,1.0545642655934584,1.4625032779521965,5,"[4, 1, 3, 2, 2, 4, 1]",35,23.011605978012085
case4946,5,0.7086306030493248,6.058082507431984,5,"[1, 3, 3, 2, 4]",25,3.9608728885650635
case4947,6,1.131716287683803,5.035534649611557,5,"[2, 4, 1, 3, 2, 2]",30,2.602574110031128
case4948,7,1.170350895878685,0.349490252510369,5,"[2, 4, 1, 3, 2, 4, 4]",35,2.7616090774536133
case4949,2,0.31125463001831144,4.707867081415434,5,"[2, 2]",10,0.2610657215118408
case4950,15,2.537386486022129,3.5987297258375897,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",75,101.5768232345581
case4951,17,2.9080259949020024,3.4119147414145083,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,113.12295269966125
case4952,15,2.4037588290822,2.0288869886502123,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,110.65240812301636
case4953,16,2.7247397490405385,1.6595516559634107,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,76.08478951454163
case4954,14,2.0411824493253214,0.9146863141886402,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 1, 1]",70,282.51475715637207
case4955,5,0.8430298426460845,4.866275599671286,5,"[4, 1, 3, 2, 2]",25,2.001434564590454
case4956,11,1.300471320080308,3.3158291498228363,5,"[1, 3, 2, 4, 1, 3, 3, 2, 4, 1, 4]",55,492.0064694881439
case4957,15,2.4860162577443807,2.0365519908182783,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,118.29813027381897
case4958,12,2.0174906648818616,1.6595113829912445,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",60,14.965310096740723
case4959,3,0.6199686147557962,2.5503945996791257,5,"[4, 1, 3]",15,0.8962051868438721
case4960,12,1.6755329400551626,4.524858769106649,5,"[1, 3, 2, 4, 4, 3, 3, 2, 4, 3, 3, 2]",60,183.11240077018738
case4961,2,0.4550883955732372,5.326871732645228,5,"[2, 4]",10,0.10102272033691406
case4962,10,1.4733711989780072,0.9332239051319707,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1]",50,63.394938945770264
case4963,15,2.478425794753105,5.441252579528914,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",75,137.74988842010498
case4964,11,1.1849015069807236,1.5986781395497285,5,"[4, 1, 3, 2, 4, 4, 1, 2, 0, 2, 1]",55,827.5055387020111
case4965,15,2.42399914388987,2.378252643276838,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,113.8927047252655
case4966,14,2.178148077783923,3.6809597213558063,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",70,113.27428436279297
case4967,3,0.6584748758419767,5.533581008231188,5,"[3, 2, 4]",15,0.9051926136016846
case4968,7,1.02823140096676,3.8647764454244347,5,"[1, 3, 2, 4, 1, 3, 4]",35,12.798925161361694
case4969,17,2.768223992451077,2.5603213163265113,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,148.63465118408203
case4970,10,1.579940189591098,4.090988882195627,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,25.65665864944458
case4971,9,1.6231656065672373,3.563905869759448,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2]",45,3.2047152519226074
case4972,17,2.731303737357384,5.528797134892658,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,161.78802061080933
case4973,14,2.100578763745404,4.185973648180444,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,187.94295358657837
case4974,5,0.683819182630188,2.831103329637499,5,"[2, 4, 4, 1, 3]",25,3.9408693313598633
case4975,10,1.7352466233580521,2.103756849288516,5,"[1, 3, 4, 4, 1, 3, 2, 4, 1, 3]",50,11.52553415298462
case4976,8,1.1187646547432106,2.6080790167302723,5,"[2, 4, 3, 3, 4, 4, 1, 3]",40,44.26714205741882
case4977,13,2.1715493900995857,0.3566576106281368,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",65,17.344825506210327
case4978,13,2.290944511421777,3.3541390745025965,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.582650423049927
case4979,0,0.03829015606077832,4.9520817833845845,5,[],0,0.0020003318786621094
case4980,15,2.187132790157719,5.849947016331333,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 3]",75,311.78594994544983
case4981,6,0.8413642287667157,3.0668844940247673,5,"[3, 2, 4, 4, 1, 3]",30,8.135782957077026
case4982,10,1.5663666704708377,3.8612559431680222,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,33.02854800224304
case4983,17,2.8459426871383497,0.6104252135257916,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,103.51679229736328
case4984,15,2.5252695232156754,5.894996155800623,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.394692182540894
case4985,18,2.8222502247099808,4.049934194366072,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 3, 4]",90,349.17088174819946
case4986,11,1.754313726972034,1.695000209047811,5,"[4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",55,41.19691300392151
case4987,13,2.0437110170517694,5.290316673355694,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,108.29285097122192
case4988,7,1.0850358857283369,3.7024224124294545,5,"[1, 3, 2, 4, 1, 3, 0]",35,6.2493674755096436
case4989,18,2.9107262583837166,5.693746276701408,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1, 3, 2]",90,265.07513213157654
case4990,3,0.6785157034713178,0.5087493182002304,5,"[2, 4, 1]",15,0.40608954429626465
case4991,12,1.763541908070734,4.761392037519447,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 1]",60,183.69070982933044
case4992,1,0.25460515947243384,1.4818867131899534,5,[1],5,0.01300358772277832
case4993,8,1.3830620085042054,5.315692046039753,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,3.085090398788452
case4994,14,2.488360743849033,1.244726805045294,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,21.13773775100708
case4995,16,2.6098905571991544,4.196077574581411,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4]",80,108.73235654830933
case4996,9,1.1164008612718206,3.18797273066705,5,"[2, 4, 1, 1, 3, 4, 1, 3, 0]",45,78.53643584251404
case4997,4,0.755371120294019,4.10570747172766,5,"[4, 1, 2, 2]",20,2.6395809650421143
case4998,2,0.34051256048935596,6.278629884304784,5,"[4, 4]",10,0.6851506233215332
case4999,4,0.6381566113043621,5.905580412153124,5,"[1, 3, 4, 4]",20,2.1694772243499756
case5000,12,1.7593803859956143,4.4857283409509145,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 1, 3, 2]",60,190.82031273841858
case5001,6,0.9733229702605443,2.998219640081487,5,"[3, 2, 2, 4, 1, 2]",30,15.663915872573853
case5002,2,0.4077356786428485,3.3726689998785138,5,"[3, 2]",10,0.6661460399627686
case5003,9,1.096276460329033,3.3179048937706135,5,"[2, 4, 4, 3, 2, 4, 1, 2, 3]",45,92.70853447914124
case5004,2,0.3882566497802885,1.4205476140802542,5,"[1, 1]",10,0.862189769744873
case5005,14,2.049115945780278,1.377176353534314,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 2]",70,239.69012427330017
case5006,9,1.2205780612749577,2.626845325180378,5,"[2, 4, 4, 1, 3, 2, 4, 1, 0]",45,54.27595067024231
case5007,14,2.48098611303568,4.38176168343605,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,23.740514755249023
case5008,0,0.07085806904875208,2.372246880571409,5,[],0,0.0020008087158203125
case5009,13,2.3518993924128755,0.14461412206814517,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.95074987411499
case5010,13,2.0507050621464518,6.109138177483885,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",65,71.51574635505676
case5011,18,2.893614447555678,1.5070469257004706,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,171.2395441532135
case5012,17,2.8555422798255528,6.196892770051428,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,103.57289743423462
case5013,15,2.4709195769276,5.671694678577881,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,80.33327507972717
case5014,15,2.601725150340173,2.758296904169174,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.229393005371094
case5015,0,0.06988291187104395,1.8011427879663329,5,[],0,0.0030007362365722656
case5016,5,0.8711756328642629,3.3423109805400717,5,"[2, 4, 1, 3, 3]",25,2.466542959213257
case5017,14,2.4280986380102414,1.4908451427919431,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,19.7293438911438
case5018,8,1.2231929890363735,4.151646155330562,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,17.895939588546753
case5019,5,0.8593842360599386,1.9475469739665503,5,"[3, 2, 4, 1, 3]",25,1.8103981018066406
case5020,15,2.5013687387307106,6.166070773794936,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.300018787384033
case5021,17,2.645482231401173,0.435907219795651,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",85,264.9652099609375
case5022,9,1.3265744805171042,2.7619784188233774,5,"[2, 4, 4, 1, 3, 4, 1, 1, 3]",45,98.646719455719
case5023,19,3.113997883194216,5.39591936397284,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3]",95,299.08625054359436
case5024,8,0.8446534441734357,1.6757429681594955,5,"[2, 4, 1, 3, 3, 4, 4, 4]",40,73.62621092796326
case5025,5,0.6755805040686294,1.0311388023591932,5,"[1, 3, 2, 1, 1]",25,6.618457078933716
case5026,17,2.8546799980393147,3.1503523872644186,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,116.05109930038452
case5027,12,1.9188476970688904,4.894330685169008,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0, 4]",60,35.7108690738678
case5028,14,2.3473305465221994,1.7433330002738423,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",70,19.901386499404907
case5029,1,0.28488735765261364,5.3544955662197244,5,[4],5,0.018003463745117188
case5030,18,3.0297295409675113,0.9860689306746527,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,171.54201984405518
case5031,12,2.2563658409696923,1.6743415909879755,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.857290983200073
case5032,5,0.7972924021779141,5.827816993640852,5,"[1, 3, 3, 2, 4]",25,6.178360462188721
case5033,14,2.315441321483811,5.082639870238255,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",70,32.88261795043945
case5034,10,1.6560430848779797,5.067856399995565,5,"[2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",50,8.404852151870728
case5035,2,0.5510027223183552,3.753573403577698,5,"[3, 2]",10,0.1760387420654297
case5036,19,2.9629013296533957,6.028835686784759,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 3, 2, 1]",95,376.2297351360321
case5037,4,0.6591363557570951,2.667008303844716,5,"[2, 4, 3, 3]",20,2.4835469722747803
case5038,5,0.8022804285617365,0.5979386149799568,5,"[1, 3, 3, 4, 1]",25,2.9836573600769043
case5039,13,1.9928638840921018,3.073328397596345,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 2, 2]",65,106.72452044487
case5040,3,0.5648684406932142,4.361901315333014,5,"[1, 3, 4]",15,1.7937028408050537
case5041,14,1.9352343036131527,4.511806149895364,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 2, 4, 3, 2, 2]",70,429.0278220176697
case5042,13,2.252173466290644,3.375430315765463,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.464959859848022
case5043,13,2.1949137981911404,2.0100876445261258,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",65,43.46270036697388
case5044,16,2.365266378410142,0.983343441928568,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1, 3]",80,326.7498993873596
case5045,3,0.6138756388077435,2.5635961906616154,5,"[4, 1, 3]",15,0.8891952037811279
case5046,5,0.7498575743170882,6.17303409183706,5,"[1, 3, 3, 2, 4]",25,6.4848473072052
case5047,4,0.7903415917550453,3.786392254209449,5,"[4, 1, 3, 2]",20,1.1192491054534912
case5048,14,2.062201875969858,1.0960071130070863,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,258.183899641037
case5049,10,1.551726424906592,1.84208871393704,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 2]",50,30.46308183670044
case5050,16,2.662882310319061,5.281312528210182,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2]",80,106.54334378242493
case5051,11,1.699908362315869,3.3437339184760013,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 0, 2]",55,69.69276690483093
case5052,14,2.393330106325213,4.957324579795438,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,18.68553137779236
case5053,18,3.0069933039513885,1.3831337774974037,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,171.64629793167114
case5054,2,0.39326194805869663,3.642580502802832,5,"[3, 2]",10,0.6671464443206787
case5055,18,2.953907233407365,1.0880367310483479,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,171.53292107582092
case5056,10,1.5059129995307003,4.689948766521497,5,"[2, 4, 1, 3, 2, 2, 4, 3, 2, 4]",50,51.504350423812866
case5057,4,0.803572087699009,4.011423052075815,5,"[4, 1, 3, 2]",20,1.109243631362915
case5058,1,0.2691395646885255,3.4274905333209267,5,[2],5,0.1580345630645752
case5059,17,2.883109259951383,5.9523904448321225,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4]",85,112.84718561172485
case5060,2,0.3882244170055885,1.3703305372977506,5,"[1, 1]",10,0.8531794548034668
case5061,19,2.9516822190111487,0.1498698903066892,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 3, 2, 1]",95,407.8222451210022
case5062,11,1.6178436752930494,5.795078155998374,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4]",55,86.6640989780426
case5063,9,1.6921949950605093,0.4122658506940367,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.256178855895996
case5064,18,2.8372570125198546,1.0207530492663115,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 4, 1, 1]",90,296.3551607131958
case5065,17,2.862891363569023,3.6419476832450637,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,112.46628022193909
case5066,19,3.0951323565456286,3.4203671588486304,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,292.2597494125366
case5067,7,1.1358694860412581,2.965736012868352,5,"[1, 3, 2, 2, 4, 1, 3]",35,17.13878059387207
case5068,5,0.7470493550011352,0.34154194631892865,5,"[1, 3, 3, 4, 1]",25,3.5567846298217773
case5069,9,1.547363308453313,0.23592165561779443,5,"[1, 3, 2, 4, 1, 3, 2, 4, 4]",45,3.9528720378875732
